trip_id,start_time,end_time,headway_secs,exact_times
245,05:00:00,22:00:00,1800,0
246,07:00:00,09:00:00,3600,0
246,17:00:00,20:00:00,3600,0
247,07:00:00,09:00:00,3600,0
247,17:00:00,20:00:00,3600,0
248,05:00:00,07:00:00,7200,0
248,07:00:00,09:00:00,3600,0
248,09:00:00,17:00:00,2400,0
248,17:00:00,20:00:00,2700,0
249,05:00:00,07:00:00,7200,0
249,07:00:00,09:00:00,3600,0
249,09:00:00,17:00:00,2400,0
249,17:00:00,20:00:00,2700,0
250,05:00:00,22:00:00,4200,0
251,05:00:00,22:00:00,4200,0
252,05:00:00,22:00:00,1800,0
253,05:00:00,22:00:00,1800,0
254,05:00:00,07:00:00,720,0
254,07:00:00,09:00:00,900,0
254,09:00:00,17:00:00,840,0
254,17:00:00,20:00:00,900,0
254,20:00:00,22:00:00,1800,0
255,05:00:00,07:00:00,720,0
255,07:00:00,09:00:00,900,0
255,09:00:00,17:00:00,840,0
255,17:00:00,20:00:00,900,0
255,20:00:00,22:00:00,1800,0
256,05:00:00,22:00:00,1800,0
257,05:00:00,22:00:00,1800,0
258,07:00:00,09:00:00,1800,0
258,17:00:00,20:00:00,1800,0
259,07:00:00,09:00:00,1800,0
259,17:00:00,20:00:00,1800,0
260,05:00:00,22:00:00,2700,0
261,05:00:00,22:00:00,2700,0
262,05:00:00,22:00:00,3600,0
263,05:00:00,22:00:00,3600,0
264,05:00:00,22:00:00,300,0
265,05:00:00,22:00:00,300,0
266,05:00:00,22:00:00,300,0
267,05:00:00,22:00:00,300,0
268,05:00:00,22:00:00,300,0
269,05:00:00,22:00:00,300,0
270,05:00:00,22:00:00,3600,0
271,05:00:00,22:00:00,3600,0
272,05:00:00,22:00:00,3600,0
273,05:00:00,22:00:00,3600,0
274,09:00:00,17:00:00,720,0
274,17:00:00,20:00:00,300,0
274,20:00:00,22:00:00,1200,0
275,09:00:00,17:00:00,720,0
275,17:00:00,20:00:00,300,0
275,20:00:00,22:00:00,1200,0
276,05:00:00,22:00:00,3600,0
277,05:00:00,22:00:00,3600,0
278,05:00:00,07:00:00,1800,0
278,07:00:00,09:00:00,420,0
278,09:00:00,17:00:00,420,0
279,05:00:00,07:00:00,1800,0
279,07:00:00,09:00:00,420,0
279,09:00:00,17:00:00,420,0
280,05:00:00,07:00:00,3600,0
280,07:00:00,09:00:00,540,0
280,09:00:00,17:00:00,900,0
281,05:00:00,07:00:00,3600,0
281,07:00:00,09:00:00,540,0
281,09:00:00,17:00:00,900,0
282,05:00:00,22:00:00,3600,0
283,05:00:00,22:00:00,3600,0
284,05:00:00,07:00:00,7200,0
284,07:00:00,09:00:00,780,0
284,09:00:00,17:00:00,2220,0
285,05:00:00,07:00:00,7200,0
285,07:00:00,09:00:00,780,0
285,09:00:00,17:00:00,2220,0
286,05:00:00,22:00:00,3600,0
287,05:00:00,22:00:00,3600,0
288,05:00:00,22:00:00,3600,0
289,05:00:00,22:00:00,3600,0
290,05:00:00,22:00:00,3600,0
291,05:00:00,22:00:00,3600,0
292,05:00:00,22:00:00,3600,0
293,05:00:00,22:00:00,3600,0
294,09:00:00,17:00:00,120,0
294,17:00:00,20:00:00,120,0
294,20:00:00,22:00:00,540,0
295,09:00:00,17:00:00,120,0
295,17:00:00,20:00:00,120,0
295,20:00:00,22:00:00,540,0
296,07:00:00,09:00:00,3600,0
296,09:00:00,17:00:00,1620,0
297,07:00:00,09:00:00,3600,0
297,09:00:00,17:00:00,1620,0
298,05:00:00,07:00:00,7200,0
298,07:00:00,09:00:00,7200,0
298,09:00:00,17:00:00,1920,0
299,05:00:00,07:00:00,7200,0
299,07:00:00,09:00:00,7200,0
299,09:00:00,17:00:00,1920,0
300,05:00:00,22:00:00,3600,0
301,05:00:00,22:00:00,3600,0
302,05:00:00,22:00:00,3600,0
303,05:00:00,22:00:00,3600,0
304,05:00:00,22:00:00,3600,0
305,05:00:00,22:00:00,3600,0
306,05:00:00,22:00:00,3600,0
307,05:00:00,22:00:00,3600,0
308,05:00:00,22:00:00,1200,0
309,05:00:00,22:00:00,1200,0
310,05:00:00,22:00:00,3600,0
311,05:00:00,22:00:00,3600,0
312,05:00:00,22:00:00,3600,0
313,05:00:00,22:00:00,3600,0
314,05:00:00,07:00:00,2400,0
314,07:00:00,09:00:00,1440,0
314,09:00:00,17:00:00,240,0
314,17:00:00,20:00:00,300,0
314,20:00:00,22:00:00,2400,0
315,05:00:00,07:00:00,2400,0
315,07:00:00,09:00:00,1440,0
315,09:00:00,17:00:00,240,0
315,17:00:00,20:00:00,300,0
315,20:00:00,22:00:00,2400,0
316,07:00:00,09:00:00,900,0
316,09:00:00,17:00:00,780,0
316,17:00:00,20:00:00,300,0
316,20:00:00,22:00:00,900,0
317,07:00:00,09:00:00,900,0
317,09:00:00,17:00:00,780,0
317,17:00:00,20:00:00,300,0
317,20:00:00,22:00:00,900,0
318,05:00:00,22:00:00,3600,0
319,05:00:00,22:00:00,3600,0
320,05:00:00,22:00:00,3600,0
321,05:00:00,22:00:00,3600,0
322,05:00:00,22:00:00,3600,0
323,05:00:00,22:00:00,3600,0
324,05:00:00,22:00:00,3600,0
325,05:00:00,22:00:00,3600,0
326,05:00:00,22:00:00,3600,0
327,05:00:00,22:00:00,3600,0
328,05:00:00,22:00:00,3600,0
329,05:00:00,22:00:00,3600,0
330,05:00:00,22:00:00,3600,0
331,05:00:00,22:00:00,3600,0
332,05:00:00,22:00:00,3600,0
333,05:00:00,22:00:00,3600,0
334,05:00:00,22:00:00,3600,0
335,05:00:00,22:00:00,3600,0
336,05:00:00,22:00:00,3600,0
337,05:00:00,22:00:00,3600,0
338,05:00:00,22:00:00,3600,0
339,05:00:00,22:00:00,3600,0
340,05:00:00,22:00:00,3600,0
341,05:00:00,22:00:00,3600,0
342,05:00:00,22:00:00,3600,0
343,05:00:00,22:00:00,3600,0
344,05:00:00,22:00:00,3600,0
345,05:00:00,22:00:00,3600,0
346,05:00:00,22:00:00,3600,0
347,05:00:00,22:00:00,3600,0
348,05:00:00,07:00:00,2400,0
348,07:00:00,09:00:00,1800,0
348,09:00:00,17:00:00,1080,0
348,17:00:00,20:00:00,1080,0
349,05:00:00,07:00:00,2400,0
349,07:00:00,09:00:00,1800,0
349,09:00:00,17:00:00,1080,0
349,17:00:00,20:00:00,1080,0
350,05:00:00,22:00:00,3600,0
351,05:00:00,22:00:00,3600,0
352,05:00:00,22:00:00,1200,0
353,05:00:00,22:00:00,1200,0
354,05:00:00,22:00:00,3600,0
355,05:00:00,22:00:00,3600,0
356,05:00:00,22:00:00,3600,0
357,05:00:00,22:00:00,3600,0
358,05:00:00,22:00:00,3600,0
359,05:00:00,22:00:00,3600,0
360,05:00:00,22:00:00,3600,0
361,05:00:00,22:00:00,3600,0
362,05:00:00,22:00:00,3600,0
363,05:00:00,22:00:00,3600,0
364,05:00:00,07:00:00,7200,0
364,07:00:00,09:00:00,2400,0
364,09:00:00,17:00:00,840,0
364,17:00:00,20:00:00,10800,0
365,05:00:00,07:00:00,7200,0
365,07:00:00,09:00:00,2400,0
365,09:00:00,17:00:00,840,0
365,17:00:00,20:00:00,10800,0
366,05:30:00,20:30:00,1800,0
367,05:30:00,20:30:00,1800,0
368,05:00:00,22:00:00,1800,0
369,05:00:00,22:00:00,1800,0
370,05:00:00,07:00:00,1440,0
370,07:00:00,09:00:00,1800,0
370,09:00:00,17:00:00,420,0
370,17:00:00,20:00:00,720,0
371,05:00:00,07:00:00,1440,0
371,07:00:00,09:00:00,1800,0
371,09:00:00,17:00:00,420,0
371,17:00:00,20:00:00,720,0
372,05:00:00,22:00:00,1200,0
373,05:00:00,22:00:00,1200,0
374,05:00:00,22:00:00,3600,0
375,05:00:00,22:00:00,3600,0
376,05:00:00,22:00:00,3600,0
377,05:00:00,22:00:00,3600,0
378,05:00:00,22:00:00,3600,0
379,05:00:00,22:00:00,3600,0
380,05:00:00,22:00:00,3600,0
